adult,backdrop_path,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,cast,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path,belongs_to_collection
False,/fqv8v6AycXKsivp1T5yKtLbGXce.jpg,160000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",https://www.20thcenturystudios.com/movies/kingdom-of-the-planet-of-the-apes,653346,tt11389872,['US'],en,Kingdom of the Planet of the Apes,"Several generations in the future following Caesar's reign, apes are now the dominant species and live harmoniously while humans have been reduced to living in the shadows. As a new tyrannical ape leader builds his empire, one young ape undertakes a harrowing journey that will cause him to question all that he has known about the past and to make choices that will define a future for apes and humans alike.",5120.32,/gKkl37BQuKTanygYQG1pyYgLVgf.jpg,"[{'id': 127928, 'logo_path': '/h0rjX5vjW5r8yEnUBStFarjcLT4.png', 'name': '20th Century Studios', 'origin_country': 'US'}, {'id': 133024, 'logo_path': None, 'name': 'Oddball Entertainment', 'origin_country': 'US'}, {'id': 89254, 'logo_path': None, 'name': 'Jason T. Reed Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-05-08,338039904,145,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,No one can stop the reign.,Kingdom of the Planet of the Apes,False,6.884,841,"[{'adult': False, 'gender': 2, 'id': 1586047, 'known_for_department': 'Acting', 'name': 'Owen Teague', 'original_name': 'Owen Teague', 'popularity': 23.048, 'profile_path': '/tgCkGE0LIggyjMmgSwHhpZAkfJs.jpg', 'cast_id': 9, 'character': 'Noa', 'credit_id': '630449a821118f007d331afa', 'order': 0}, {'adult': False, 'gender': 1, 'id': 2146942, 'known_for_department': 'Acting', 'name': 'Freya Allan', 'original_name': 'Freya Allan', 'popularity': 61.88, 'profile_path': '/xq33JCqUjBzPz3drN48N2N7ySKI.jpg', 'cast_id': 10, 'character': 'Nova / Mae', 'credit_id': '6335d124982f74007b84e461', 'order': 1}, {'adult': False, 'gender': 2, 'id': 79072, 'known_for_department': 'Acting', 'name': 'Kevin Durand', 'original_name': 'Kevin Durand', 'popularity': 62.051, 'profile_path': '/hINvryvce5tpod6kTnUg9ZTH8wg.jpg', 'cast_id': 21, 'character': 'Proximus Caesar', 'credit_id': '633f5aec68afd6008e006926', 'order': 2}, {'adult': False, 'gender': 2, 'id': 1444816, 'known_for_department': 'Acting', 'name': 'Peter Macon', 'original_name': 'Peter Macon', 'popularity': 29.554, 'profile_path': '/jF4jzgtWB2NAJ6BfVTSDQOlOHLr.jpg', 'cast_id': 11, 'character': 'Raka', 'credit_id': '6335d18d8c22c000825bdddd', 'order': 3}, {'adult': False, 'gender': 2, 'id': 3905, 'known_for_department': 'Acting', 'name': 'William H. Macy', 'original_name': 'William H. Macy', 'popularity': 37.237, 'profile_path': '/hdVEGSrP8qWlJnt0v5vSVcGOjy7.jpg', 'cast_id': 30, 'character': 'Trevathan', 'credit_id': '63bf469705a5330094ee5a7f', 'order': 4}, {'adult': False, 'gender': 2, 'id': 966554, 'known_for_department': 'Acting', 'name': 'Eka Darville', 'original_name': 'Eka Darville', 'popularity': 18.718, 'profile_path': '/7tNdST92WSTGHmEJbExaRlQHWcW.jpg', 'cast_id': 22, 'character': 'Sylva', 'credit_id': '633f7296435011007afbd2b6', 'order': 5}, {'adult': False, 'gender': 2, 'id': 1394427, 'known_for_department': 'Acting', 'name': 'Travis Jeffery', 'original_name': 'Travis Jeffery', 'popularity': 14.838, 'profile_path': '/picKz6F5ZNpZeDF1oRXHpSR8V8w.jpg', 'cast_id': 25, 'character': 'Anaya', 'credit_id': '63588890c439c000831daeae', 'order': 6}, {'adult': False, 'gender': 1, 'id': 2435321, 'known_for_department': 'Acting', 'name': 'Lydia Peckham', 'original_name': 'Lydia Peckham', 'popularity': 17.75, 'profile_path': '/tcBJklZSsP2JuQIYataJHW3pJXE.jpg', 'cast_id': 29, 'character': 'Soona', 'credit_id': '635888b915959f0082a88903', 'order': 7}, {'adult': False, 'gender': 2, 'id': 136295, 'known_for_department': 'Acting', 'name': 'Neil Sandilands', 'original_name': 'Neil Sandilands', 'popularity': 19.098, 'profile_path': '/t0tWl640swPEEBd5mY51Xtekvuo.jpg', 'cast_id': 26, 'character': 'Koro', 'credit_id': '6358889630813100a3362f82', 'order': 8}, {'adult': False, 'gender': 2, 'id': 3757983, 'known_for_department': 'Acting', 'name': ""Ras-Samuel Welda'abzgi"", 'original_name': ""Ras-Samuel Welda'abzgi"", 'popularity': 3.923, 'profile_path': '/pZhLFFEjzbg5fEl53TgagusDGp1.jpg', 'cast_id': 28, 'character': 'Lightning', 'credit_id': '635888b12cefc2007d2bb060', 'order': 9}, {'adult': False, 'gender': 1, 'id': 103406, 'known_for_department': 'Acting', 'name': 'Sara Wiseman', 'original_name': 'Sara Wiseman', 'popularity': 10.798, 'profile_path': '/oZUbTYeLBywjNv6Ul1nZryFsffq.jpg', 'cast_id': 27, 'character': 'Dar', 'credit_id': '635888a22ceb530079797f15', 'order': 10}, {'adult': False, 'gender': 2, 'id': 2646671, 'known_for_department': 'Acting', 'name': 'Kaden Hartcher', 'original_name': 'Kaden Hartcher', 'popularity': 6.728, 'profile_path': '/4SbhcfR8yKTII0PAcNZDxczXN38.jpg', 'cast_id': 49, 'character': 'Oda / Rust', 'credit_id': '6647386cc0fa664adb25bbfa', 'order': 11}, {'adult': False, 'gender': 2, 'id': 78962, 'known_for_department': 'Acting', 'name': 'Andy McPhee', 'original_name': 'Andy McPhee', 'popularity': 13.82, 'profile_path': '/uC0QWuaaOoIcLl6f5ebkFgTyF1r.jpg', 'cast_id': 48, 'character': 'Honored Elder', 'credit_id': '6642c92888748c0ad6cb36c4', 'order': 12}, {'adult': False, 'gender': 1, 'id': 4472548, 'known_for_department': 'Acting', 'name': 'Nina Gallas', 'original_name': 'Nina Gallas', 'popularity': 1.83, 'profile_path': '/ymN3Ng8gB32DwlbWdFQqsuJeC4m.jpg', 'cast_id': 40, 'character': 'Youngster #1', 'credit_id': '663bc87663679ef9a0d8fbbf', 'order': 13}, {'adult': False, 'gender': 2, 'id': 2632353, 'known_for_department': 'Acting', 'name': 'Samuel Falé', 'original_name': 'Samuel Falé', 'popularity': 2.617, 'profile_path': '/1aZqQhJEPP2FVdFgvOJ7CLyZ7IO.jpg', 'cast_id': 43, 'character': 'Youngster #2', 'credit_id': '6640eb77340e9a9a7e36ecaf', 'order': 14}, {'adult': False, 'gender': 1, 'id': 94797, 'known_for_department': 'Acting', 'name': 'Dichen Lachman', 'original_name': 'Dichen Lachman', 'popularity': 25.342, 'profile_path': '/96RTQAmcdl16ouztMrv7T177EyC.jpg', 'cast_id': 31, 'character': 'Korina', 'credit_id': '63f04702a24c5000800b61ca', 'order': 15}, {'adult': False, 'gender': 1, 'id': 2637893, 'known_for_department': 'Acting', 'name': 'Virginie Laverdure', 'original_name': 'Virginie Laverdure', 'popularity': 9.612, 'profile_path': '/ujTTbrapu2km7ApWOIoYZn7IybZ.jpg', 'cast_id': 58, 'character': 'Lead Tech', 'credit_id': '664faff3ada1c928b24f8a21', 'order': 16}, {'adult': False, 'gender': 2, 'id': 166703, 'known_for_department': 'Acting', 'name': 'Markus Hamilton', 'original_name': 'Markus Hamilton', 'popularity': 6.501, 'profile_path': '/7AgC90kPSOZmUkBIFrCvrkXSL8G.jpg', 'cast_id': 59, 'character': 'Tech #1', 'credit_id': '664fb006ddcc9a3defdd494c', 'order': 17}, {'adult': False, 'gender': 0, 'id': 2128650, 'known_for_department': 'Acting', 'name': 'Benjamin Scott', 'original_name': 'Benjamin Scott', 'popularity': 4.091, 'profile_path': None, 'cast_id': 60, 'character': 'Tech #2', 'credit_id': '664fb01637bccacfa04f89a4', 'order': 18}, {'adult': False, 'gender': 0, 'id': 3085693, 'known_for_department': 'Acting', 'name': 'Nirish Bhat Surambadka', 'original_name': 'Nirish Bhat Surambadka', 'popularity': 0.744, 'profile_path': None, 'cast_id': 61, 'character': 'Youngster #3', 'credit_id': '664fb037ed4fe8930495486e', 'order': 19}, {'adult': False, 'gender': 1, 'id': 2309880, 'known_for_department': 'Acting', 'name': 'Frances Berry', 'original_name': 'Frances Berry', 'popularity': 3.773, 'profile_path': '/qCp0psD5qzguABpRxWmMuC04kcl.jpg', 'cast_id': 46, 'character': 'Laika', 'credit_id': '6642c749c2014473a3349c41', 'order': 20}, {'adult': False, 'gender': 2, 'id': 4732041, 'known_for_department': 'Acting', 'name': 'Peter Hayes', 'original_name': 'Peter Hayes', 'popularity': 0.266, 'profile_path': None, 'cast_id': 62, 'character': 'Feral Human #1', 'credit_id': '664fb07147a89ad09d859d44', 'order': 21}, {'adult': False, 'gender': 1, 'id': 1745137, 'known_for_department': 'Acting', 'name': 'Sheree da Costa', 'original_name': 'Sheree da Costa', 'popularity': 1.4, 'profile_path': None, 'cast_id': 63, 'character': 'Feral Human #2', 'credit_id': '664fb07b76e4fb6e32ec1a54', 'order': 22}, {'adult': False, 'gender': 0, 'id': 4732042, 'known_for_department': 'Acting', 'name': 'Souleymane Diasse', 'original_name': 'Souleymane Diasse', 'popularity': 0.198, 'profile_path': None, 'cast_id': 64, 'character': 'Feral Human #3', 'credit_id': '664fb0925cc84de27b9b0b93', 'order': 23}, {'adult': False, 'gender': 1, 'id': 1445877, 'known_for_department': 'Acting', 'name': 'Olga Miller', 'original_name': 'Olga Miller', 'popularity': 5.924, 'profile_path': '/luRnZ3knzWnoRzZAv5x3wH0MJpr.jpg', 'cast_id': 44, 'character': 'Feral Human #4', 'credit_id': '6642c6d5683cbc9c7835b08b', 'order': 24}, {'adult': False, 'gender': 2, 'id': 581170, 'known_for_department': 'Acting', 'name': 'Dmitriy Miller', 'original_name': 'Дмитрий Миллер', 'popularity': 8.632, 'profile_path': '/wuQSGEO26fJkIKGKaIxwd9dPIRZ.jpg', 'cast_id': 45, 'character': 'Feral Human #5', 'credit_id': '6642c6efb82ef8698d356705', 'order': 25}, {'adult': False, 'gender': 1, 'id': 4732043, 'known_for_department': 'Acting', 'name': 'Anastasia Miller', 'original_name': 'Anastasia Miller', 'popularity': 0.252, 'profile_path': None, 'cast_id': 65, 'character': 'Feral Human #6', 'credit_id': '664fb122a647645f51ec1f32', 'order': 26}, {'adult': False, 'gender': 0, 'id': 4732044, 'known_for_department': 'Acting', 'name': 'Michael Spudic', 'original_name': 'Michael Spudic', 'popularity': 0.158, 'profile_path': None, 'cast_id': 66, 'character': 'Tech #3', 'credit_id': '664fb140fd717346b4dd4cf5', 'order': 27}, {'adult': False, 'gender': 1, 'id': 58395, 'known_for_department': 'Acting', 'name': 'Karin Konoval', 'original_name': 'Karin Konoval', 'popularity': 13.25, 'profile_path': '/5e8YyNQjWre2UbExYBlJ7zva934.jpg', 'cast_id': 41, 'character': 'Maurice (uncredited)', 'credit_id': '663ce4273042f35be3fa6d42', 'order': 28}]",173710.0,Planet of the Apes (Reboot) Collection,/afGkMC4HF0YtXYNkyfCgTDLFe6m.jpg,/2ZkvqfOJUCINozB00wmYuGJQW81.jpg,
